ticker,EPS,PER,BPS,PBR,DPS,DIV
097520,5151,10.39,12571,4.26,500,0.93
179290,120,35.9,1586,2.72,50,1.16
009780,668,7.21,5130,0.94,60,1.25
123040,552,14.49,4849,1.65,75,0.94
323230,0,0.0,0,0.0,0,0.0
032790,0,0.0,1319,3.09,0,0.0
033160,336,33.03,13992,0.79,40,0.36
347890,401,28.05,2485,4.53,280,2.49
033310,200,69.5,2544,5.46,0,0.0
259630,198,68.2,4076,3.31,0,0.0
115960,1355,18.38,16906,1.47,160,0.64
060850,714,18.9,1578,8.56,25,0.19
007530,450,8.02,3267,1.1,0,0.0
143540,0,0.0,591,3.89,0,0.0
036560,799,9.97,18057,0.44,300,3.76
265560,0,0.0,8466,2.54,50,0.23
036000,0,0.0,9308,0.32,0,0.0
250930,0,0.0,1089,2.26,0,0.0
053280,0,0.0,3715,3.69,200,1.46
122640,0,0.0,3924,3.81,0,0.0
045060,444,10.41,4699,0.98,50,1.08
080520,192,28.23,10005,0.54,100,1.85
039830,368,26.73,9867,1.0,200,2.03
322310,1028,47.75,2564,19.16,0,0.0
046120,43,150.5,2877,2.25,0,0.0
014940,77,37.0,689,4.14,0,0.0
065500,0,0.0,424,3.44,0,0.0
010470,532,10.6,7081,0.8,220,3.9
053980,0,0.0,2131,3.08,0,0.0
052420,236,17.14,2813,1.44,0,0.0
241790,1093,15.92,6457,2.69,270,1.55
039200,0,0.0,1708,19.3,0,0.0
226400,40,99.25,2295,1.73,0,0.0
031510,0,0.0,4219,0.71,20,0.67
048260,0,0.0,5602,14.55,0,0.0
138080,4756,9.52,13112,3.45,400,0.88
080580,18,1392.0,1845,13.58,0,0.0
067170,719,18.36,9288,1.42,130,0.98
173130,0,0.0,1492,2.83,0,0.0
049480,51,58.03,2062,1.44,15,0.51
309930,0,0.0,0,0.0,0,0.0
244460,0,0.0,1214,12.44,0,0.0
226950,0,0.0,3203,12.36,0,0.0
057540,463,4.61,2326,0.92,0,0.0
082210,461,19.16,4750,1.86,30,0.34
109080,579,14.06,6727,1.21,50,0.61
153710,0,0.0,2477,4.56,0,0.0
321820,0,0.0,422,56.28,0,0.0
122990,1228,10.22,12099,1.04,250,1.99
232140,0,0.0,1580,4.31,0,0.0
067900,1012,15.17,7405,2.07,0,0.0
155650,0,0.0,4046,2.3,0,0.0
251370,900,21.39,5222,3.69,0,0.0
066430,0,0.0,940,3.04,0,0.0
193250,0,0.0,1324,1.62,0,0.0
273060,0,0.0,0,0.0,0,0.0
019210,41,164.6,10380,0.65,120,1.78
122870,0,0.0,18508,2.61,0,0.0
332570,339,31.7,1389,7.74,0,0.0
079000,437,14.55,10456,0.61,200,3.14
114630,0,0.0,4911,1.31,100,1.56
032820,0,0.0,339,3.97,0,0.0
041190,140,36.56,899,5.7,0,0.0
115440,283,30.98,7874,1.11,50,0.57
046970,0,0.0,1107,1.49,0,0.0
082850,107,42.06,2078,2.17,0,0.0
215360,802,32.53,12469,2.09,120,0.46
072470,10,547.0,6836,0.8,25,0.46
073560,61,37.78,2645,0.87,25,1.08
153490,99,13.69,1223,1.11,0,0.0
037400,53,47.75,2799,0.9,0,0.0
101170,0,0.0,6428,0.71,0,0.0
066590,11,592.5,2442,2.67,0,0.0
103840,326,18.62,2347,2.59,0,0.0
046940,818,7.67,4666,1.34,0,0.0
215380,28,223.2,2555,2.45,0,0.0
065680,1407,18.27,19095,1.35,300,1.17
018620,0,0.0,1050,2.46,0,0.0
307280,0,0.0,0,0.0,0,0.0
053080,3571,13.36,25476,1.87,0,0.0
032940,2577,1.8,6293,0.74,0,0.0
240810,899,54.06,11543,4.21,0,0.0
074600,99,200.0,8103,2.44,0,0.0
104830,2229,16.3,24386,1.49,150,0.41
014190,108,29.72,2276,1.41,0,0.0
030530,444,14.21,9949,0.63,0,0.0
012620,2259,4.76,26821,0.4,150,1.4
008370,173,29.19,6125,0.82,150,2.97
008290,0,0.0,1119,2.04,0,0.0
101160,1180,19.03,5433,4.13,50,0.22
095270,0,0.0,1239,2.22,0,0.0
065950,0,0.0,2182,2.19,0,0.0
076080,0,0.0,3257,1.04,0,0.0
196700,0,0.0,2837,0.73,0,0.0
069080,1369,25.8,10064,3.51,0,0.0
053580,1406,47.88,8017,8.39,200,0.3
071460,131,21.95,2393,1.2,0,0.0
044340,2478,9.99,8541,2.9,500,2.02
330350,1036,17.47,8730,2.07,205,1.13
348350,2969,14.79,12730,3.45,0,0.0
112040,0,0.0,14108,2.92,600,1.45
065370,532,25.19,2211,6.06,50,0.37
038620,2,677.5,984,1.38,0,0.0
299900,204,44.94,1978,4.64,0,0.0
036090,31,64.2,921,2.16,0,0.0
136540,1323,12.32,9299,1.75,350,2.15
320000,0,0.0,0,0.0,0,0.0
097800,254,11.63,1263,2.34,0,0.0
192390,0,0.0,4905,0.69,0,0.0
313760,717,21.12,7453,2.03,80,0.53
036200,749,16.42,4198,2.93,50,0.41
018000,0,0.0,731,5.47,0,0.0
203450,299,14.88,2360,1.89,70,1.57
011320,220,37.12,5184,1.58,12,0.15
086390,1259,17.31,7543,2.89,250,1.15
241690,239,29.05,2777,2.5,0,0.0
142210,301,25.22,4023,1.89,100,1.32
048430,202,55.44,9349,1.2,100,0.89
206650,0,0.0,1221,15.32,0,0.0
089850,851,13.4,10348,1.1,0,0.0
032620,133,58.66,1965,3.97,40,0.51
264450,1089,18.88,8612,2.39,450,2.19
078070,424,52.0,10715,2.06,130,0.59
024800,923,3.6,7121,0.47,15,0.45
054930,0,0.0,27126,0.6,0,0.0
069330,0,0.0,1284,0.82,0,0.0
049520,395,9.14,7761,0.47,400,11.08
287410,0,0.0,0,0.0,0,0.0
313750,0,0.0,0,0.0,0,0.0
336060,0,0.0,0,0.0,0,0.0
340360,0,0.0,0,0.0,0,0.0
367460,0,0.0,0,0.0,0,0.0
056090,0,0.0,4892,0.92,0,0.0
263770,108,51.47,1957,2.84,0,0.0
340930,1060,23.55,1277,19.55,0,0.0
023410,272,17.66,9929,0.48,150,3.13
056080,0,0.0,1385,3.12,0,0.0
321260,0,0.0,0,0.0,0,0.0
331380,0,0.0,0,0.0,0,0.0
084370,257,153.2,10366,3.8,230,0.58
178780,0,0.0,899,2.14,0,0.0
179900,317,58.7,3900,4.77,100,0.54
263050,0,0.0,4300,9.72,0,0.0
191410,0,0.0,3147,1.03,0,0.0
072770,0,0.0,636,3.66,0,0.0
039020,186,18.33,6634,0.51,70,2.05
060230,0,0.0,769,1.88,0,0.0
067920,211,28.72,4392,1.38,140,2.31
044960,100,75.7,2811,2.69,20,0.26
302430,480,38.84,5433,3.43,400,2.14
073490,2190,21.84,13479,3.55,250,0.52
086250,0,0.0,0,0.0,0,0.0
215790,0,0.0,1476,1.48,0,0.0
246960,0,0.0,2990,4.52,0,0.0
088390,0,0.0,12820,0.91,0,0.0
272290,3655,13.19,18500,2.61,0,0.0
053350,0,0.0,5856,0.84,20,0.41
258610,0,0.0,3422,2.61,0,0.0
215090,0,0.0,778,0.9,0,0.0
041520,0,0.0,16821,0.64,100,0.93
264850,48,47.72,895,2.56,40,1.75
054210,571,14.47,7484,1.1,100,1.21
164060,505,27.92,2456,5.74,0,0.0
065440,20,82.0,1263,1.3,0,0.0
115610,0,0.0,1528,1.33,0,0.0
349720,0,0.0,0,0.0,0,0.0
323210,0,0.0,0,0.0,0,0.0
078020,1132,6.18,9264,0.76,345,4.93
080010,1061,7.15,10650,0.71,100,1.32
086890,0,0.0,2073,4.87,0,0.0
047560,0,0.0,3826,2.36,0,0.0
067010,308,21.33,3645,1.8,100,1.52
052190,0,0.0,766,0.39,0,0.0
226360,0,0.0,1374,1.63,0,0.0
101360,1047,31.05,1572,20.67,0,0.0
102710,3285,13.0,18688,2.28,150,0.35
066980,5,276.0,620,2.23,0,0.0
063760,859,15.66,14225,0.95,120,0.89
087730,0,0.0,855,9.54,0,0.0
123570,322,14.67,2617,1.81,30,0.63
083470,968,1.64,219,7.24,0,0.0
095190,0,0.0,2076,2.61,0,0.0
091120,24,748.0,11185,1.6,0,0.0
039030,984,107.6,31593,3.35,150,0.14
294090,0,0.0,364,181.4,0,0.0
088290,163,49.94,1155,7.05,0,0.0
181340,0,0.0,5089,3.45,0,0.0
353810,0,0.0,0,0.0,0,0.0
090850,243,40.34,1650,5.94,90,0.92
099750,0,0.0,6500,2.8,86,0.47
035810,39,128.2,7110,0.7,50,1.0
160600,0,0.0,563,0.55,0,0.0
092130,1134,18.39,4460,4.67,740,3.55
096040,0,0.0,187,4.01,0,0.0
134060,381,26.9,3856,2.66,0,0.0
001840,14,466.5,2157,3.03,10,0.15
024810,0,0.0,292,0.9,0,0.0
041830,1532,12.47,10209,1.87,140,0.73
352940,453,27.27,3383,3.65,0,0.0
079950,53,48.22,1945,1.31,0,0.0
277410,121,15.91,1154,1.67,30,1.56
060150,441,27.31,5361,2.25,0,0.0
033230,0,0.0,1538,1.4,0,0.0
037330,112,30.12,3820,0.88,75,2.22
083640,0,0.0,1778,1.25,0,0.0
216050,1240,45.0,8160,6.84,0,0.0
049070,2073,15.68,25323,1.28,250,0.77
119610,1494,13.92,10970,1.9,300,1.44
017250,0,0.0,3079,0.49,100,6.67
035080,0,0.0,5001,1.02,70,1.37
051370,0,0.0,9337,1.25,0,0.0
064290,448,49.66,1733,12.84,0,0.0
189300,1119,66.1,11271,6.57,100,0.14
150840,0,0.0,598,3.73,0,0.0
048530,0,0.0,2032,12.89,0,0.0
175140,0,0.0,3150,2.71,0,0.0
115310,4134,4.84,26580,0.75,900,4.5
039290,99,114.6,6029,1.88,10,0.09
041020,0,0.0,745,3.21,0,0.0
071200,297,23.06,3469,1.97,0,0.0
101930,0,0.0,14229,0.45,0,0.0
068330,109,51.66,908,6.2,7,0.12
058450,0,0.0,607,1.13,0,0.0
019540,0,0.0,8805,0.43,0,0.0
094820,800,6.81,6367,0.86,300,5.5
049550,0,0.0,2246,2.89,0,0.0
254120,0,0.0,806,2.84,0,0.0
221610,6,65.2,208,1.88,0,0.0
043910,0,0.0,835,1.69,0,0.0
234920,0,0.0,3818,1.02,0,0.0
174880,0,0.0,2073,0.45,0,0.0
049630,82,11.39,744,1.26,0,0.0
110020,0,0.0,557,23.61,0,0.0
065530,45,97.44,1322,3.32,50,1.14
208140,37,90.0,2108,1.58,0,0.0
022220,222,9.37,1603,1.3,0,0.0
040420,514,12.14,4080,1.53,430,6.89
045510,25,73.8,1200,1.54,0,0.0
065620,0,0.0,330,48.34,0,0.0
217190,368,13.97,2381,2.16,50,0.97
095700,0,0.0,12496,7.93,0,0.0
072520,0,0.0,215,7.3,0,0.0
122310,996,9.32,4096,2.27,400,4.31
187420,0,0.0,2358,3.05,0,0.0
225220,0,0.0,680,41.2,0,0.0
123330,0,0.0,3877,1.49,0,0.0
159580,473,22.62,3635,2.94,0,0.0
147830,255,27.38,5685,1.23,100,1.43
033100,348,17.7,3490,1.77,50,0.81
079370,1359,21.27,21560,1.34,200,0.69
054950,993,36.4,19525,1.85,400,1.11
090470,108,65.8,8904,0.8,50,0.7
137950,548,11.2,4222,1.45,60,0.98
033320,37,220.8,4463,1.83,0,0.0
204270,1691,5.73,5638,1.72,0,0.0
026040,0,0.0,2745,0.74,0,0.0
126880,357,22.69,4014,2.02,0,0.0
322510,0,0.0,2432,3.9,0,0.0
033050,0,0.0,1090,1.09,0,0.0
094970,57,62.2,3300,1.07,50,1.41
058420,0,0.0,578,0.53,0,0.0
089790,380,21.3,2588,3.13,0,0.0
052670,152,40.47,2108,2.92,0,0.0
199820,1472,13.99,6617,3.11,125,0.61
023440,0,0.0,2070,1.54,0,0.0
038010,492,16.9,8454,0.98,90,1.08
080220,0,0.0,2430,2.33,0,0.0
216080,0,0.0,2019,8.96,0,0.0
229000,0,0.0,29,658.5,0,0.0
082270,0,0.0,2467,9.59,0,0.0
064800,54,26.39,1839,0.77,10,0.7
041590,0,0.0,1169,0.68,0,0.0
044060,359,27.47,5739,1.72,0,0.0
034940,0,0.0,1874,2.27,0,0.0
101730,0,0.0,798,4.35,0,0.0
067000,0,0.0,758,11.24,0,0.0
033340,0,0.0,2156,0.5,0,0.0
036930,534,19.1,5033,2.03,70,0.69
239340,0,0.0,980,5.2,0,0.0
072020,186,84.7,8671,1.82,50,0.32
000440,132,76.9,7246,1.4,160,1.58
228760,0,0.0,5450,2.14,0,0.0
314130,0,0.0,0,0.0,0,0.0
043610,126,43.16,2627,2.07,0,0.0
263860,343,22.36,3585,2.14,0,0.0
303030,15,250.0,844,4.44,0,0.0
036180,0,0.0,1342,0.9,0,0.0
208350,318,18.95,5177,1.16,0,0.0
114570,0,0.0,4180,0.15,0,0.0
051160,0,0.0,572,36.44,0,0.0
053050,155,10.71,2305,0.72,40,2.41
119850,422,13.89,4944,1.19,50,0.85
270520,14,263.2,1869,1.97,0,0.0
065060,0,0.0,932,1.06,0,0.0
204840,0,0.0,62,18.31,0,0.0
111820,0,0.0,18,137.2,0,0.0
115450,0,0.0,2556,7.43,0,0.0
219750,0,0.0,1181,5.97,0,0.0
018120,1961,15.76,11835,2.61,1350,4.37
109820,0,0.0,826,12.47,0,0.0
086060,98,58.56,5450,1.05,30,0.52
036890,1102,11.8,6213,2.09,200,1.54
007370,147,39.94,3639,1.61,100,1.7
085660,884,22.45,7187,2.76,0,0.0
094850,1714,6.68,6907,1.66,170,1.48
004650,2729,4.73,13530,0.95,600,4.65
311690,0,0.0,8101,4.44,0,0.0
278280,2348,70.7,21034,7.89,300,0.18
096240,1176,16.45,8569,2.26,1000,5.17
013720,38,358.0,2688,5.06,0,0.0
066360,0,0.0,3225,0.69,0,0.0
047820,99,25.56,874,2.89,0,0.0
094360,469,36.88,3331,5.19,152,0.88
016920,140,16.55,1893,1.22,10,0.43
284620,0,0.0,0,0.0,0,0.0
293490,197,256.2,7443,6.78,0,0.0
042000,356,90.75,6203,5.21,0,0.0
317530,0,0.0,2625,2.31,0,0.0
071850,0,0.0,7346,0.46,0,0.0
180400,0,0.0,1066,7.26,0,0.0
050110,31,86.44,1566,1.71,0,0.0
078340,9160,14.98,71478,1.92,1400,1.02
307930,604,12.95,3280,2.38,160,2.05
263700,47,236.1,4905,2.26,0,0.0
214370,2814,23.98,20200,3.34,2800,4.15
221980,1917,7.43,19151,0.74,500,3.51
043290,0,0.0,1236,2.05,0,0.0
317030,0,0.0,0,0.0,0,0.0
323940,0,0.0,0,0.0,0,0.0
330990,0,0.0,0,0.0,0,0.0
342550,0,0.0,0,0.0,0,0.0
192250,56,40.1,841,2.67,0,0.0
115500,236,34.78,1724,4.76,220,2.68
089150,50,144.8,2151,3.37,60,0.83
025880,0,0.0,3124,1.02,15,0.47
093320,3291,22.2,16719,4.37,500,0.68
073010,46,33.03,629,2.42,0,0.0
105330,0,0.0,4847,1.52,0,0.0
272110,863,14.66,4267,2.96,0,0.0
039420,166,20.12,1501,2.23,60,1.8
083550,666,16.44,7816,1.4,50,0.46
032500,2654,23.44,5444,11.43,0,0.0
225430,0,0.0,1077,2.41,0,0.0
064820,260,18.8,5801,0.84,0,0.0
347140,0,0.0,0,0.0,0,0.0
256940,0,0.0,2357,6.72,0,0.0
024880,480,9.17,9274,0.47,160,3.64
042040,0,0.0,1132,2.52,0,0.0
054410,0,0.0,6500,1.22,0,0.0
274090,0,0.0,3679,4.29,0,0.0
217600,32,100.5,581,5.53,0,0.0
089010,1235,22.39,6618,4.18,300,1.08
220260,11,544.5,1692,3.54,0,0.0
052400,0,0.0,5557,6.72,0,0.0
033110,0,0.0,288,0.71,0,0.0
094860,0,0.0,214,10.21,0,0.0
046070,0,0.0,752,1.73,0,0.0
047770,181,13.4,1099,2.21,0,0.0
078940,0,0.0,695,3.6,0,0.0
080530,0,0.0,1852,1.08,0,0.0
224060,41,9.51,448,0.87,0,0.0
078650,0,0.0,1030,0.91,0,0.0
104540,246,77.6,2671,7.15,0,0.0
027050,19,256.0,1953,2.49,0,0.0
290510,101,86.1,2528,3.44,0,0.0
190650,1207,6.81,10902,0.75,300,3.65
101670,0,0.0,1600,0.8,0,0.0
123410,206,14.93,4293,0.72,60,1.95
036690,255,23.8,4539,1.34,50,0.82
049430,1660,5.5,15526,0.59,200,2.19
183300,2515,23.94,13185,4.57,400,0.66
041960,0,0.0,1146,9.16,0,0.0
089890,383,20.05,1608,4.78,0,0.0
009730,0,0.0,230,3.93,0,0.0
082660,0,0.0,629,2.21,0,0.0
222040,0,0.0,3413,2.36,0,0.0
241710,456,30.48,11958,1.16,0,0.0
069110,0,0.0,4765,0.86,0,0.0
166480,0,0.0,3671,4.67,0,0.0
045970,303,40.44,4597,2.66,60,0.49
196450,46,8.93,556,0.74,0,0.0
029960,485,18.12,3056,2.88,540,6.14
102940,0,0.0,8852,2.16,0,0.0
033290,584,10.1,2695,2.19,100,1.69
056360,2208,4.28,12111,0.78,200,2.12
282880,2118,11.54,10940,2.23,470,1.92
121850,0,0.0,1245,4.18,0,0.0
015710,495,14.12,6725,1.04,160,2.29
052330,2069,4.83,20412,0.49,400,4.0
322780,0,0.0,0,0.0,0,0.0
126600,424,12.43,5167,1.02,70,1.33
200130,1844,26.55,8544,5.73,250,0.51
317690,0,0.0,2372,6.68,0,0.0
060280,0,0.0,1318,6.17,0,0.0
040350,0,0.0,430,3.34,0,0.0
051780,0,0.0,276,2.08,0,0.0
115180,0,0.0,1786,18.78,0,0.0
043090,0,0.0,731,2.54,0,0.0
182360,37,97.2,663,5.42,0,0.0
066310,137,122.25,6583,2.54,50,0.3
016600,37,16.34,798,0.76,0,0.0
043590,0,0.0,861,2.17,0,0.0
114120,0,0.0,3562,0.28,0,0.0
110790,2140,11.82,18523,1.37,400,1.58
083790,0,0.0,3538,4.69,0,0.0
045520,1314,21.61,6496,4.37,300,1.06
036170,0,0.0,2258,0.66,0,0.0
214150,534,26.31,1366,10.29,46,0.33
352770,0,0.0,452,28.31,0,0.0
237880,177,107.94,8563,2.23,220,1.15
139670,5,11280.0,927,60.84,0,0.0
311270,0,0.0,0,0.0,0,0.0
054780,0,0.0,2555,5.99,0,0.0
219130,255,45.28,6915,1.67,0,0.0
065130,2469,3.79,13291,0.7,100,1.07
023160,418,18.38,16280,0.47,100,1.3
053620,925,10.43,18435,0.52,150,1.55
044490,0,0.0,28401,0.44,0,0.0
124560,664,7.64,2337,2.17,50,0.99
191420,106,242.0,5914,4.34,0,0.0
073640,0,0.0,479,4.02,0,0.0
182690,0,0.0,548,3.63,0,0.0
066700,1432,6.32,4378,2.07,0,0.0
095610,508,62.6,10872,2.92,300,0.94
131970,1363,33.6,10259,4.46,200,0.44
089030,584,35.7,9076,2.3,230,1.1
054450,663,28.52,7624,2.48,120,0.63
091440,572,6.64,2971,1.28,0,0.0
200230,0,0.0,1337,3.76,0,0.0
215480,4,387.5,555,2.79,0,0.0
051360,1420,5.42,11606,0.66,240,3.12
045340,301,62.12,1313,14.24,0,0.0
108230,105,117.6,9079,1.36,100,0.81
079970,0,0.0,1778,1.2,0,0.0
105550,0,0.0,2075,2.53,0,0.0
026150,52,140.8,5689,1.29,0,0.0
322180,646,25.08,5233,3.1,0,0.0
117730,0,0.0,2666,3.75,0,0.0
033830,59,24.16,1107,1.29,16,1.12
057680,54,63.16,890,3.83,0,0.0
064760,4011,41.5,18883,8.82,900,0.54
246710,0,0.0,2966,7.01,0,0.0
340570,2277,16.95,10385,3.72,400,1.04
277880,0,0.0,1566,8.24,0,0.0
131290,1583,34.7,14862,3.69,200,0.36
356860,2272,18.94,6680,6.44,70,0.16
062860,180,73.9,7219,1.84,100,0.75
321550,0,0.0,3943,4.1,0,0.0
104480,110,29.81,2989,1.1,0,0.0
081150,91,42.53,4040,0.96,20,0.52
130740,0,0.0,5671,0.85,20,0.41
084730,430,38.38,14259,1.16,0,0.0
046210,109,44.6,629,7.73,0,0.0
034230,177,101.44,13924,1.29,100,0.56
033540,0,0.0,3139,2.93,0,0.0
043200,13,114.6,1267,1.18,0,0.0
214450,1766,33.12,21024,2.78,300,0.51
208340,0,0.0,4904,3.99,0,0.0
177830,0,0.0,4104,1.31,0,0.0
037070,618,32.94,5415,3.76,250,1.23
150900,0,0.0,1735,4.5,0,0.0
037030,451,13.06,4422,1.33,0,0.0
047310,1611,5.77,6981,1.33,50,0.54
170790,868,14.8,5640,2.28,100,0.78
049120,0,0.0,1718,0.93,25,1.56
038950,0,0.0,8435,0.75,50,0.79
106240,8,629.0,1327,3.79,0,0.0
131760,3,498.2,1459,1.02,0,0.0
065690,0,0.0,5914,0.49,150,5.21
140860,1277,93.56,6656,17.95,120,0.1
091700,1186,9.11,6531,1.65,350,3.24
038160,0,0.0,1132,0.76,0,0.0
032800,0,0.0,323,2.22,0,0.0
318010,1093,9.29,6987,1.45,200,1.97
027710,0,0.0,1454,1.49,25,1.16
225590,164,9.27,1474,1.03,0,0.0
054300,16,52.62,821,1.03,0,0.0
068050,41,182.9,1756,4.27,0,0.0
222110,0,0.0,1911,4.96,0,0.0
263750,13002,23.16,45229,6.66,0,0.0
251970,1714,10.12,11642,1.49,330,1.9
087010,0,0.0,1743,8.32,0,0.0
043370,1506,7.17,27452,0.39,180,1.67
119500,186,23.62,3776,1.16,60,1.37
016670,0,0.0,1135,0.86,0,0.0
056730,0,0.0,193,8.03,0,0.0
022100,258,28.56,2402,3.07,50,0.68
009520,254,35.44,2160,4.17,80,0.89
189690,671,10.79,6906,1.05,100,1.38
318020,1713,25.62,7116,6.17,0,0.0
256630,23,134.4,1222,2.53,20,0.65
141020,0,0.0,370,0.29,0,0.0
290720,656,40.7,7454,3.58,70,0.26
005670,3153,2.29,7681,0.94,100,1.39
094940,80,128.8,3426,3.01,30,0.29
007330,2008,8.04,17594,0.92,550,3.41
093380,114,35.3,6168,0.65,60,1.49
023900,618,31.8,10607,1.85,160,0.81
195440,0,0.0,8080,0.26,0,0.0
214270,36,31.25,588,1.91,0,0.0
220100,0,0.0,1421,12.0,0,0.0
035200,124,38.28,3618,1.31,0,0.0
334970,0,0.0,814,15.85,0,0.0
203690,0,0.0,621,5.67,0,0.0
053610,3720,7.59,18797,1.5,400,1.42
335810,0,0.0,1183,13.44,0,0.0
053160,102,159.8,7582,2.15,50,0.31
075130,303,19.77,7467,0.8,250,4.17
237820,730,11.79,4477,1.92,220,2.56
023770,1148,7.62,2126,4.12,0,0.0
300080,0,0.0,4642,2.76,0,0.0
032580,0,0.0,1370,1.05,0,0.0
051380,494,21.56,4705,2.26,100,0.94
241820,0,0.0,611,58.75,0,0.0
237750,428,16.27,9172,0.76,0,0.0
131390,1096,19.06,5497,3.8,0,0.0
024850,2,770.0,510,3.02,0,0.0
319660,1058,34.06,12682,2.84,300,0.83
031980,950,8.25,15958,0.49,150,1.91
002230,131,43.75,7280,0.79,150,2.62
239890,0,0.0,0,0.0,0,0.0
347740,973,22.25,3767,5.75,0,0.0
137400,0,0.0,4258,5.79,0,0.0
128660,85,30.66,1634,1.59,100,3.84
006140,326,24.17,7136,1.1,140,1.78
304840,0,0.0,542,77.4,0,0.0
062970,339,15.63,2409,2.2,0,0.0
087600,0,0.0,9523,0.72,0,0.0
057880,0,0.0,542,4.22,0,0.0
161580,0,0.0,3174,3.95,0,0.0
347770,1043,16.3,2593,6.56,0,0.0
163730,590,40.34,1826,13.03,0,0.0
332710,0,0.0,0,0.0,0,0.0
341160,0,0.0,0,0.0,0,0.0
343510,0,0.0,0,0.0,0,0.0
363260,0,0.0,0,0.0,0,0.0
299030,2149,56.7,5760,21.16,0,0.0
067310,0,0.0,5238,2.05,50,0.47
372290,0,0.0,0,0.0,0,0.0
307160,0,0.0,0,0.0,0,0.0
166090,1421,24.1,7410,4.62,200,0.58
136480,0,0.0,2924,0.99,0,0.0
003380,736,12.27,18633,0.48,50,0.55
149980,231,23.69,2888,1.89,56,1.02
013030,947,15.79,25087,0.6,500,3.34
126700,607,23.89,8297,1.75,50,0.34
106080,0,0.0,883,3.77,0,0.0
340120,0,0.0,0,0.0,0,0.0
221840,221,23.08,4321,1.18,61,1.2
106190,0,0.0,13907,1.29,50,0.28
066130,194,52.06,6471,1.56,30,0.3
368770,0,0.0,0,0.0,0,0.0
004590,405,14.3,6919,0.84,115,1.99
039340,671,10.43,5300,1.32,90,1.29
034950,4563,19.5,23591,3.77,8618,9.68
222980,0,0.0,2769,2.35,0,0.0
318000,0,0.0,3159,2.65,50,0.6
256840,0,0.0,558,12.97,0,0.0
025550,111,28.38,3631,0.87,0,0.0
023890,13966,4.1,40126,1.43,400,0.7
017890,1545,8.54,15175,0.87,100,0.76
080720,65,196.1,9084,1.4,0,0.0
063570,150,43.94,4581,1.44,110,1.67
041460,87,86.06,1887,3.97,46,0.61
101680,0,0.0,6762,0.21,0,0.0
039740,223,16.48,5025,0.73,0,0.0
053300,229,28.78,2735,2.41,100,1.52
025770,649,14.1,5319,1.72,0,0.0
310870,0,0.0,0,0.0,0,0.0
023760,118,5.51,897,0.72,25,3.85
054040,496,8.26,5849,0.7,130,3.17
050540,0,0.0,974,0.29,0,0.0
021650,206,20.75,3499,1.22,25,0.58
053590,0,0.0,343,3.69,0,0.0
032300,629,69.9,3028,14.51,50,0.11
037230,72,62.1,1591,2.81,35,0.78
030520,864,19.5,9633,1.75,0,0.0
052600,98,121.44,3033,3.92,100,0.84
256150,1601,18.45,7753,3.81,200,0.68
092460,392,18.11,6891,1.03,100,1.41
047080,97,60.53,602,9.75,0,0.0
070590,0,0.0,1705,2.01,0,0.0
226440,9,171.6,480,3.22,0,0.0
042520,1012,11.46,7562,1.53,120,1.03
078350,0,0.0,2890,1.73,0,0.0
045100,1695,9.56,18191,0.89,450,2.78
046110,589,9.13,5635,0.95,230,4.28
024740,107,17.84,3698,0.52,0,0.0
005860,0,0.0,1568,1.18,25,1.35
123840,0,0.0,1803,0.55,0,0.0
007770,475,32.53,26611,0.58,150,0.97
079170,227,32.9,10088,0.74,110,1.47
086960,987,15.05,12715,1.17,0,0.0
054920,1905,4.55,4404,1.97,0,0.0
002680,0,0.0,1573,1.19,0,0.0
066110,0,0.0,0,0.0,0,0.0
317320,0,0.0,0,0.0,0,0.0
340440,0,0.0,0,0.0,0,0.0
220630,148,22.97,861,3.95,50,1.47
034810,238,49.6,14265,0.83,175,1.48
076610,0,0.0,1957,0.64,0,0.0
220180,0,0.0,2868,1.2,0,0.0
008800,0,0.0,671,2.64,0,0.0
084990,0,0.0,6867,3.6,0,0.0
170030,272,35.66,6642,1.46,66,0.68
319400,0,0.0,0,0.0,0,0.0
048410,22,2336.0,1356,37.9,0,0.0
052260,723,31.95,10382,2.23,350,1.52
016790,528,27.38,9667,1.49,100,0.69
039010,1238,8.08,9454,1.06,300,3.0
092300,156,27.28,4933,0.86,100,2.35
053660,0,0.0,0,0.0,0,0.0
011080,0,0.0,581,2.59,0,0.0
060560,0,0.0,828,1.15,0,0.0
064240,0,0.0,2113,1.33,0,0.0
039610,284,21.27,6985,0.86,0,0.0
126640,99,17.47,2217,0.78,30,1.73
061250,235,66.8,6906,2.27,125,0.8
097870,203,38.72,7102,1.11,100,1.27
050090,0,0.0,395,2.13,0,0.0
290270,187,31.98,2478,2.41,35,0.59
090710,0,0.0,346,3.21,0,0.0
205470,0,0.0,541,10.68,0,0.0
115160,850,5.11,16662,0.26,0,0.0
028080,534,7.04,12176,0.31,0,0.0
032860,0,0.0,2840,3.84,0,0.0
200670,1094,20.25,11243,1.97,500,2.26
065510,688,11.44,7403,1.06,150,1.91
243070,3525,15.91,17921,3.13,700,1.25
084110,2231,12.37,31494,0.88,400,1.45
145020,3641,48.88,55220,3.22,0,0.0
024060,570,13.07,5133,1.45,150,2.01
010240,568,16.5,5477,1.71,150,1.6
189980,151,29.7,1745,2.57,30,0.67
037440,288,14.9,3827,1.12,150,3.5
238490,759,17.45,5382,2.46,200,1.51
